"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","Under-five deaths median","Infant deaths median"
"Northern America","2016","10518686","2070527","100","100","5.98984087378485","5.15423563415985","12540","10770"
"Latin America and the Caribbean","2016","26131075","5289715","100","100","16.2504951094206","13.7645645171307","83856","70936"
"Central America","2016","8042927","1618306","100","100","15.5131643146195","13.1976019618637","24855","21129"
"South America","2016","16489435","3353166","100","100","14.5743845010228","12.5993414297253","47026","40591"
"Caribbean","2016","1598713","318243","100","100","35.9236583828007","27.7168199063543","11975","9216"
"Europe","2016","19258139","3749153","100","100","4.85341491207858","4.11850932505753","18697","15829"
"Northern Europe","2016","3000651","572318","100","100","3.61607541226494","3.07324745820943","2139","1814"
"Southern Europe","2016","3299540","621151","100","100","3.64824224631122","3.10713099611179","2353","1982"
"Eastern Europe","2016","8211616","1601744","100","100","6.47734200225303","5.50440344302982","10718","9094"
"Western Europe","2016","4746332","953940","100","100","3.62658567416563","3.05362263798967","3487","2939"
"Oceania","2016","1521434","302077","100","100","19.5631013990639","15.6046644060797","6270","5018"
"Australia and New Zealand","2016","905052","177676","100","100","3.64126697501765","3.07309258162473","665","562"
"Melanesia","2016","580503","117472","100","100","40.9929386250594","32.4322760593319","5401","4288"
"Micronesia","2016","17009","3320","100","100","38.0921589539116","30.1847879064116","142","113"
"Polynesia","2016","18870","3609","100","100","16.1283724321547","13.9424933590309","62","55"
"Africa","2017","94381743","19638554","100","100","68.7907431135804","45.5963166910622","1384091","927957"
"Northern Africa","2017","13850094","2768097","100","100","28.6394031201396","22.0639114454395","82535","63881"
"Southern Africa","2017","3147849","622531","100","100","35.7210411550934","27.88423158393","24685","19225"
"Eastern Africa","2017","32898559","6868459","100","100","54.2752570347677","37.3952426284094","370546","257821"
"Western Africa","2017","30573120","6424481","100","100","97.3813433371756","59.9943769861173","644530","402183"
"Middle Africa","2017","13912121","2954986","100","100","82.9436241782885","57.8320253527777","261795","184847"
"Asia","2017","174640880","34835925","100","100","28.7269281840326","23.1439471492393","1018955","819697"
"Eastern Asia","2017","43217525","8502627","100","100","8.3150666209354","7.06323075573596","74293","62965"
"Central Asia","2017","3745308","728675","100","100","19.2621310470161","16.917765838053","15532","13660"
"Southern Asia","2017","85615173","17198255","100","100","42.4805761392387","33.890348279346","743983","593012"
"South-Eastern Asia","2017","28435983","5691077","100","100","23.1290584544318","18.8963074696353","129469","105446"
"Western Asia","2017","13626891","2715291","100","100","20.7055241249274","16.5853172332598","55678","44614"
"Americas","2017","36676481","7373101","100","100","12.7005835423383","10.7797496360274","91843","77863"
"Northern America","2017","10603007","2137443","100","100","5.91945561411311","5.10035227901599","12382","10658"
"Latin America and the Caribbean","2017","26073474","5235658","100","100","15.4611959093767","13.0939934875759","79461","67205"
"Central America","2017","8030432","1607454","100","100","15.0136081355973","12.7827996986113","23974","20392"
"South America","2017","16449513","3310236","100","100","13.656949775724","11.7967066470359","43884","37850"
"Caribbean","2017","1593529","317968","100","100","35.0218975819478","27.127271971033","11603","8963"
"Europe","2017","19169110","3738613","100","100","4.6418327575114","3.93778598145233","17746","15020"
"Northern Europe","2017","3001097","583907","100","100","3.55947842393245","3.0284797368951","2093","1778"
"Southern Europe","2017","3249026","622326","100","100","3.55380907147917","3.02817275275412","2236","1890"
"Eastern Europe","2017","8154511","1573694","100","100","6.04276968078754","5.1295655983305","9912","8393"
"Western Europe","2017","4764476","958686","100","100","3.63402036159466","3.06437924485604","3505","2959"
"Oceania","2017","1538238","309182","100","100","19.0541313101907","15.2572418478948","6139","4932"
"Australia and New Zealand","2017","918433","183480","100","100","3.56283712269878","3.01008437647331","653","552"
"Melanesia","2017","584311","118771","100","100","39.794452362009","31.6139331491455","5288","4216"
"Micronesia","2017","16925","3338","100","100","36.9416047574695","29.4146507539048","137","111"
"Polynesia","2017","18569","3593","100","100","15.8342194187384","13.6969982387785","61","53"
"Africa","2018","95536626","19767342","100","100","66.6999920729994","44.4599800786049","1358520","915629"
"Northern Africa","2018","13697036","2649183","100","100","27.8307535141357","21.5044117815476","80250","62218"
"Southern Africa","2018","3156240","629802","100","100","34.9183267931962","27.3801732742279","24030","18791"
"Eastern Africa","2018","33442582","6976787","100","100","52.1767254638165","36.1866649888025","360948","252803"
"Western Africa","2018","31043086","6496664","100","100","94.7196073712537","58.64124114534","636413","398982"
"Middle Africa","2018","14197682","3014906","100","100","79.9105694281257","56.1943484870142","256879","182835"
"Asia","2018","173989728","34528266","100","100","27.4515559839074","22.2064725190197","968885","782693"
"Eastern Asia","2018","42681791","8244831","100","100","7.75440658108806","6.58725862483488","68504","57999"
"Central Asia","2018","3693850","697705","100","100","18.5983054905888","16.3287386038934","14928","13102"
"Southern Asia","2018","85843832","17362691","100","100","40.3531605849036","32.3786151503187","705944","566188"
"South-Eastern Asia","2018","28190992","5547845","100","100","22.3902412480303","18.3304757906964","124568","101657"
"Western Asia","2018","13579263","2675194","100","100","20.4708569583227","16.2955423111094","54941","43747"
"Americas","2018","36674808","7377192","100","100","12.3222149285266","10.4672857555061","88891","75420"
"Northern America","2018","10777007","2215102","100","100","5.83986706733908","5.03519504100515","12233","10546"
"Latin America and the Caribbean","2018","25897801","5162090","100","100","14.9817596296073","12.699004706257","76658","64874"
"Central America","2018","7998490","1593939","100","100","14.5236290398009","12.3778519327847","23106","19669"
"South America","2018","16309737","3250375","100","100","13.2343848916803","11.4329547281692","42331","36507"
"Caribbean","2018","1589574","317776","100","100","34.0928839036224","26.5105282535661","11221","8698"
"Europe","2018","19122950","3733882","100","100","4.451344764974","3.77723008535188","16871","14268"
"Northern Europe","2018","3035059","600836","100","100","3.49902142223812","2.97957203939805","2046","1738"
"Southern Europe","2018","3226697","627987","100","100","3.45252226826909","2.94443663191842","2125","1798"
"Eastern Europe","2018","8080227","1542818","100","100","5.66161582056335","4.80468871955012","9175","7753"
"Western Europe","2018","4780967","962241","100","100","3.64400284482247","3.07769965676413","3525","2979"
"Oceania","2018","1563159","317497","100","100","18.6160963469485","14.9463362571699","6025","4850"
